timestep,reward,length,violations,thrust,sfc,T4
20600,149.956422,200,7,8641.9703125,0.8143865317106247,2747.53173828125
20800,158.259348,200,11,9283.300000000001,0.7803817838430405,2756.70849609375
21000,173.449443,200,5,6532.8984375,0.5157043412327766,2746.967041015625
21200,183.90267,200,1,6961.228125000001,0.5602236092090607,2749.688232421875
21400,-62.917818,200,24,10344.595312500001,0.6522094458341599,2783.586181640625
21600,-21.73039,200,24,6370.25625,0.5198124796152115,2745.439697265625
21800,37.987347,200,28,8056.239062500001,0.790671780705452,2744.6708984375
22000,249.630335,200,1,10082.346875000001,0.6937707960605621,2775.582275390625
22200,67.698182,200,18,8301.3046875,0.8081348985433578,2745.27001953125
22400,38.839238,200,26,5278.1203125,0.5945982784032822,2740.491455078125
22600,113.389236,200,11,7223.909375,0.6389773637056351,2747.993408203125
22800,130.54294,200,16,10356.0359375,0.6498622894287109,2783.97265625
